account_value,datadate,daily_return,Date
1361938.8753540586,20190107,0.00038885560455304,2019-01-07
1363805.1395559292,20190108,0.0013702995307960375,2019-01-08
1364819.8745760077,20190109,0.0007440469247745884,2019-01-09
1365883.2864662365,20190110,0.0007791591476926651,2019-01-10
1366001.0635181088,20190111,8.622775682187722e-05,2019-01-11
1363152.608059876,20190114,-0.0020852512741803553,2019-01-14
1373499.1279400343,20190115,0.007590140545513879,2019-01-15
1375970.6385108987,20190116,0.0017994263851999204,2019-01-16
1381594.6494820798,20190117,0.00408730449166228,2019-01-17
1398902.911003343,20190118,0.012527742147634635,2019-01-18
1390140.601828873,20190122,-0.006263700722579424,2019-01-22
1406097.3484100595,20190123,0.011478512720363598,2019-01-23
1404746.3240433545,20190124,-0.0009608327390935312,2019-01-24
1409952.1573446903,20190125,0.003705888538189317,2019-01-25
1403206.9899566835,20190128,-0.004783968982826847,2019-01-28
1400437.8377956562,20190129,-0.00197344524424925,2019-01-29
1417798.6355504128,20190130,0.0123966928671988,2019-01-30
1407589.75240853,20190131,-0.007200516974626314,2019-01-31
1405400.8411623046,20190201,-0.001555077566087748,2019-02-01
1414959.1914280963,20190204,0.006801155930635794,2019-02-04
1421718.6510539846,20190205,0.0047771410418318005,2019-02-05
1421097.2854765088,20190206,-0.000437052420333095,2019-02-06
1410652.1393486853,20190207,-0.007350057054201664,2019-02-07
1401063.1725539411,20190208,-0.0067975417378032255,2019-02-08
1394002.4677644705,20190211,-0.005039533496979942,2019-02-11
1411706.0793197688,20190212,0.012699842335063494,2019-02-12
1416236.9499895743,20190213,0.003209500005828758,2019-02-13
1418780.3130535434,20190214,0.0017958598411007554,2019-02-14
1444983.444353739,20190215,0.018468772831926605,2019-02-15
1447477.4316473757,20190219,0.0017259625384511423,2019-02-19
1445471.7093131382,20190220,-0.0013856674310664951,2019-02-20
